title,genres,imdbId,tmdbId
Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,3472226,251516
Elections Day (2007),Comedy,1198196,20963
Youth (2015),Drama,3312830,310593
Survivor (2015),Action|Thriller,3247714,334074
Hot Girls Wanted (2015),Documentary,4382552,318256
That Munchhausen (1979),Comedy|Drama|Fantasy,80037,27937
The Taming of the Scoundrel (1980),Comedy,80439,10986
Phir Hera Pheri (2006),Comedy,419058,20359
Spy (2015),Action|Comedy|Crime,3079380,238713
Trainwreck (2015),Comedy|Romance,3152624,271718
BMX Bandits (1983),Adventure|Crime|Drama,85204,17381
Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,3817848,280276
Aloha (2015),Comedy|Drama|Romance,1243974,222936
Dragon Blade (2015),Action|Adventure|Drama,3672840,300168
Entourage (2015),Comedy,1674771,188222
Bitter Lake (2015),Documentary,4393514,321109
No Way Jose (2015),Comedy,3133722,343371
Ghost Graduation (2012),Comedy,1924273,86541
Duck Amuck (1953),Animation|Children|Comedy,45708,53210
Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,2096673,150540
The Wolfpack (2015),Documentary,2415458,307931
Trevor Noah: African American (2013),(no genres listed),3043546,250556
Love & Mercy (2014),Drama,903657,271714
The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,1951266,131634
Pixels (2015),Action|Comedy|Sci-Fi,2120120,257344
Fantastic Beasts and Where to Find Them (2016),Fantasy,3183660,259316
The Hairdresser (2010),Comedy|Drama,1585255,42293
The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,193524,74849
Mr. Holmes (2015),Drama|Mystery,3168230,280996
The Secret Life of Pets (2016),Animation|Comedy,2709768,328111
Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,1024215,18839
Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2140379,238615
The Last Witch Hunter (2015),Action|Adventure|Fantasy,1618442,274854
Krampus (2015),Comedy|Fantasy|Horror,3850590,287903
Suicide Squad (2016),Action|Crime|Sci-Fi,1386697,297761
Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,1628841,47933
Star Trek Beyond (2016),Action|Adventure|Sci-Fi,2660888,188927
Golmaal (2006),Children|Comedy,495034,19670
Bruce Lee: A Warrior's Journey (2000),Documentary,297814,37588
Five Element Ninjas (1982),Action,84921,41378
The Magnificent Ruffians (1979),Action|Drama,79043,141131
Ted 2 (2015),Comedy,2637276,214756
Absolutely Anything (2015),Comedy|Sci-Fi,1727770,86828
Minions (2015),Adventure|Animation|Children|Comedy,2293640,211672
The Silence of the Hams (1994),Comedy|Thriller,111190,10450
Bloodsport III (1996),Action|Thriller,115714,36692
The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,1979388,105864
Black Mass (2015),Crime|Drama,1355683,261023
Spectre (2015),Action|Adventure|Crime,2379713,206647
The Professional: Golgo 13 (1983),Action|Animation|Crime,86148,17922
Mortal Kombat: The Journey Begins (1995),Action|Animation,363828,72886
Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,3899796,331446
Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,1421378,16390
Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,418141,12902
Big Top Scooby-Doo! (2012),Animation|Children|Comedy,2235542,119321
Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,191423,36972
Gabriel Iglesias: Hot and Fluffy (2007),Comedy,1082588,20720
George Carlin: Back in Town (1996),Comedy,246641,34509
George Carlin: You Are All Diseased (1999),Comedy,246645,34513
Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,1260502,14092
Larry David: Curb Your Enthusiasm (1999),Comedy,218388,261414
Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,1999192,74510
Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,808508,60293
Jeff Dunham: All Over the Map (2014),Comedy,4209802,300685
The FP (2012),Comedy,1296373,85860
Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,1980162,81003
Steve Jobs (2015),Drama,2080374,321697
Macbeth (2015),Drama,2884018,225728
Vacation (2015),Adventure|Comedy,1524930,296099
Creep (2014),Horror|Thriller,2428170,250574
The Face of an Angel (2015),Drama,2967008,254024
Wild Horses (2015),Crime|Drama,4442130,324333
Search Party (2014),Comedy,2758904,239568
The Squeeze (2015),Comedy|Drama,3248600,312796
Careful What You Wish For (2015),Thriller,1629242,317744
Robot Overlords (2014),Action|Adventure|Sci-Fi,2145829,240483
Bad Asses on the Bayou (2015),Action|Comedy,3525346,309887
The Eye: Infinity (2005),Horror,455135,33723
Kiss me Kismet (2006),Comedy|Romance,496325,38918
Da geht noch was! (2013),Comedy|Drama|Romance,2517558,217412
Villain (1971),Crime|Drama|Thriller,67952,30341
The Lovers (2015),Action|Adventure|Romance|Sci-Fi,1321869,79698
Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2975590,209112
God Loves Caviar (2012),Adventure,2181959,128767
Mortuary (1983),Horror,87746,44859
April Morning (1988),Drama,94673,88673
Amy (2015),Documentary,2870648,331781
That Demon Within (2014),Crime|Thriller,3511542,253622
Carnival Magic (1981),Drama|Fantasy,207374,29419
Magic Mike XXL (2015),Comedy|Drama,2268016,264999
The Jungle Book (2016),Adventure|Drama|Fantasy,3040964,278927
Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Action|Adventure|Animation,1286785,65973
Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,3819668,303857
The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,1638355,203801
Sorrow (2015),Crime|Drama|Horror,2140423,337879
7 Days in Hell (2015),Comedy,3895884,287689
The Walk (2015),Adventure|Drama|Thriller,3488710,285783
13 Hours (2016),Drama,4172430,300671
There Will Come a Day (2013),Comedy|Drama,1951299,158182
The Opposite Sex (2014),Comedy,2796678,301748
The Gallows (2015),Horror|Thriller,2309260,299245
Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,2808986,240566
Feast (2014),Animation|Children|Comedy|Drama|Romance,3689498,293299
Joe Dirt 2: Beautiful Loser (2015),Comedy,4126340,335970
Return to Treasure Island (1988),Adventure|Animation|Comedy,122227,49418
Nasu: Summer in Andalusia (2003),Animation,382868,60843
Dark Places (2015),Drama|Mystery|Thriller,2402101,182560
Afro Samurai (2007),Action|Adventure|Animation|Drama|Fantasy,465316,62931
Massu Engira Maasilamani (2015),Comedy|Horror|Thriller,4328798,329134
The Revenant (2015),Adventure|Drama,1663202,281957
Irrational Man (2015),Crime|Drama,3715320,282984
Exte: Hair Extensions (2007),Horror,904049,21784
Ooops! Noah is Gone... (2015),Animation,3411432,326215
Southpaw (2015),Action|Drama,1798684,307081
Sicario (2015),Crime|Drama|Mystery,3397884,273481
Goodnight Mommy (Ich seh ich seh) (2014),Drama|Fantasy|Horror|Thriller,3086442,284303
10 Cent Pistol (2015),Crime|Thriller,2134170,346592
Before We Go (2014),Romance,443465,283350
Anomalisa (2015),Animation|Comedy|Fantasy,2401878,291270
Colonia (2016),Thriller,4005402,318781
Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Action|Animation|Sci-Fi|Thriller,3017864,212168
How to Make Love Like an Englishman (2014),Comedy|Romance,1725986,253344
Fracchia contro Dracula (1985),Comedy|Horror,128221,30459
Always Watching: A Marble Hornets Story (2015),Horror,2737926,329289
Madly in Love (1981),Comedy,82562,11441
The Intern (2015),Comedy,2361509,257211
Hollywood Chainsaw Hookers (1988),Comedy|Horror,95312,27412
Love (2015),Drama|Romance,3774694,292431
Room (2015),Drama,3170832,264644
The Runner (2015),Drama,3687398,277546
The Gift (2015),Drama|Horror,4178092,328425
George Carlin: Jammin' in New York (1992),Comedy,246643,25161
The Witch (2015),Horror,4263482,310131
Men & Chicken (2015),Comedy|Drama,3877674,296313
The Escort (2015),Comedy|Romance,3793788,351964
Doctor Who: The Waters of Mars (2009),Adventure|Children|Sci-Fi,1413314,281979
"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,1329665,278604
"Visit, The (2015)",Comedy|Horror,3567288,298312
Secret in Their Eyes (2015),Crime|Drama|Mystery,1741273,290751
The Electric Hotel (1908),Animation|Comedy|Sci-Fi,516,143634
Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,4705522,343295
Battle For Sevastopol (2015),Drama|Romance|War,4084744,332270
American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,3316948,261392
Straight Outta Compton (2015),Drama,1398426,277216
Cop Car (2015),Crime|Thriller,3813310,310133
The Lost Room (2006),Action|Fantasy|Mystery,830361,134777
Tangerine (2015),Comedy|Drama,3824458,308084
Every Secret Thing (2014),Crime|Drama|Mystery|Thriller,1706598,258284
964 Pinocchio (1991),Horror|Sci-Fi,225009,50162
Joy (2015),Comedy|Drama,2446980,274479
Ready Player One,Action|Sci-Fi|Thriller,1677720,333339
Victor Frankenstein (2015),Drama|Horror|Sci-Fi,1976009,228066
Guardians (2016),(no genres listed),4600952,354556
Invincible Shaolin (1978),Action,77973,48297
Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,1727776,273477
Suffragette (2015),Drama,3077214,245168
Fort Tilden (2014),Comedy,3457734,253255
Turbo Kid (2015),Action|Adventure|Sci-Fi,3672742,310135
The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,3816372,287241
War Room (2015),Drama,3832914,323272
Legend (2015),Crime|Thriller,3569230,276907
Deathgasm (2015),Comedy|Horror,3705412,323373
The Danish Girl (2015),Drama,810819,306819
Cooties (2015),Comedy|Horror,2490326,241843
Autumn Marathon (1979),Comedy|Drama,79679,27924
12 Chairs (1976),Adventure|Comedy,75468,27934
Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,186408,27935
Old Men: Robbers (1971),Comedy,67789,46010
Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,70439,57778
It Can't Be! (1975),Comedy,73442,42275
12 Chairs (1971),Adventure|Comedy,65670,31648
Steve Jobs: The Man in the Machine (2015),Documentary,4425064,324308
Green Room (2015),(no genres listed),4062536,313922
Beasts of No Nation (2015),Drama|War,1365050,283587
Bloodsucking Bastards (2015),Comedy|Horror,3487994,317981
Saving Christmas (2014),Children|Comedy,4009460,295884
Oscar (1967),Comedy,62083,2798
Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,3221698,230896
Knock Knock (2015),Crime|Horror|Thriller,3605418,263472
The Blue Planet (2001),Documentary,296310,200813
Cornered! (2009),Comedy|Horror,1151911,32285
Demolition (2016),Drama,1172049,303991
Cigarette Burns (2005),Horror|Thriller,643109,327389
Our Brand Is Crisis (2015),Comedy|Drama,1018765,10317
High Rise (2015),Action|Drama|Sci-Fi,462335,254302
The Night Before (2015),Comedy,3530002,296100
Into the Forest (2015),Drama|Sci-Fi,2625810,334538
The Editor (2015),Comedy|Horror|Mystery,3067274,285840
Everest (2015),Adventure|Drama|Thriller,2719848,253412
The Brand New Testament (2015),(no genres listed),3792960,330764
Spotlight (2015),Thriller,1895587,314365
Pawn Sacrifice (2015),Drama,1596345,245698
Hardcore Henry (2015),Action|Adventure|Sci-Fi,3072482,325348
Burnt (2015),Drama,2503944,295964
Ryuzo and the Seven Henchmen (2015),Action|Comedy,4176776,315841
If I Were a Rich Man (2002),Comedy,315152,18303
Last Shift (2014),Horror,2965466,296065
"F*ck You, Goethe 2 (2015)",Comedy,3702996,329263
Garam Masala (2005),Comedy,453671,19636
Life Eternal (2015),Comedy|Crime|Thriller,3642618,277967
Hotel Transylvania 2 (2015),Animation|Comedy,2510894,159824
Anti-Social (2015),Crime,3475596,330206
Jump In! (2007),Comedy|Drama|Romance,805559,13968
The Little Prince (2015),Animation|Fantasy,1754656,309809
Narcopolis (2014),Mystery|Sci-Fi|Thriller,1957938,301228
Ashby (2015),Comedy|Drama,3774466,330112
Wonder Woman (2017),Action|Adventure|Fantasy,451279,297762
The Circle (2016),Drama|Sci-Fi|Thriller,4287320,339988
Silence (2016),Drama|Thriller,490215,68730
Bridge of Spies (2015),Drama|Thriller,3682448,296098
Hyena Road,(no genres listed),4034452,316042
The Great Hypnotist (2014),Drama|Mystery|Thriller,3720058,273197
Into the Grizzly Maze (2015),Action|Horror|Thriller,1694021,244316
Human (2015),Documentary,3327994,359364
Chasuke's Journey (2015),Comedy|Drama,3560464,319996
L.A. Slasher (2015),Comedy|Crime|Fantasy,2735292,323792
"Hail, Caesar! (2016)",Comedy,475290,270487
How To Change The World (2015),Documentary,4144504,319073
Er ist wieder da (2015),Comedy,4176826,318917
Just Eat It: A Food Waste Story (2014),Documentary,3597400,259985
Bros Before Hos (2013),Comedy,2947832,230211
Slow Learners (2015),Comedy|Romance,2537390,333287
Unforgiven (2013),Action|Crime|Drama,2347134,141819
"Sex, Drugs & Taxation (2013)",Comedy|Drama,2191400,211005
Sky High (2003),Action|Horror|Thriller,398563,5846
Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller,270288,4912
Goosebumps (2015),Adventure|Comedy|Horror,1051904,257445
The Perfect Guy (2015),Drama|Thriller,3862750,304372
Rock the Kasbah (2015),Comedy,3164256,253414
Freaks of Nature (2015),Comedy|Horror|Sci-Fi,1817771,218784
Bone Tomahawk (2015),Horror|Western,2494362,294963
Extraordinary Tales (2015),Animation|Horror|Mystery,3454574,329020
The Dressmaker (2015),Comedy|Drama|Thriller,2910904,298382
Nowitzki: The Perfect Shot (2014),Documentary,3626804,291343
Trumbo (2015),Drama,3203606,294016
Our Lips Are Sealed (2000),Children|Comedy|Drama,270560,34729
Idaho Transfer (1973),Sci-Fi,71647,74836
Witch Hunt (1999),Crime|Drama,187598,268788
Concussion (2015),Drama,3322364,321741
"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,2452042,227973
Bloodsport: The Dark Kumite (1999),Action|Thriller,172184,36693
Formula of Love (1984),Comedy,216755,27940
A Man from Boulevard des Capucines (1987),Comedy|Romance|Western,92745,45227
The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery,83100,84254
Blue Mountain State: The Rise of Thadland (2015),Comedy,3748440,288171
Dil To Pagal Hai (1997),Comedy|Drama|Romance,118983,13986
The Boy and the Beast (2015),Action|Adventure|Animation,4272866,315465
Creed (2015),Drama,3076658,312221
Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy,2065968,91417
Twinsters (2015),Documentary,2980626,324325
Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy,5184298,367326
Solace (2015),Fantasy|Mystery|Thriller,1291570,339527
Lost in the Sun (2015),Action|Drama|Thriller,3593046,360203
Le Maître d'école (1981),Comedy,82726,53179
Eros (2004),Drama|Romance,343663,39850
Those Happy Days (2006),Children|Comedy,478566,19100
The Girls (1961),Comedy|Romance,134614,20975
The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),229922,127605
What Men Still Talk About (2011),Comedy,1863347,83456
The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery,86333,127608
Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery,91942,270393
The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,459944,126846
The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,80263,72093
Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime,79902,72095
Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi,4050552,317182
"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama,1998643,315623
Doctor Who: A Christmas Carol (2010),Sci-Fi,1672218,315620
Doctor Who: Planet of the Dead (2009),Adventure|Children|Drama|Sci-Fi,1337072,282963
Doctor Who: The Next Doctor (2008),Adventure|Children|Drama|Sci-Fi,1321969,317190
Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi,1061123,335209
Doctor Who: The Runaway Bride (2007),Sci-Fi,827573,282758
A Perfect Day (2015),Comedy|Drama,3577624,321751
Masked Avengers (1981),Action,82153,63441
Return of the One-Armed Swordsman (1969),Action|Adventure,64265,48300
The Lord's Lantern in Budapest (1999),Comedy|Drama,185534,104515
Hitchcock/Truffaut (2015),Documentary,3748512,339751
The 5th Wave (2016),Adventure|Sci-Fi|Thriller,2304933,299687
A Very Murray Christmas (2015),Comedy,4537842,364067
Chi-Raq (2015),Comedy|Drama,4594834,340275
Truth (2015),Drama,3859076,300693
Just Jim (2015),Comedy,3291148,323656
"Big Short, The (2015)",Drama,1596363,318846
Applesauce (2015),Comedy,4270878,333088
The Ridiculous 6 (2015),Comedy|Western,2479478,347969
John Mulaney: The Comeback Kid (2015),Comedy,5069564,367735
Saw (2003),Crime|Horror,495241,246355
North Pole: Open For Christmas (2015),Children|Fantasy,4843046,369879
Mojave (2015),Thriller,2322517,237584
Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,1369845,26736
World of Tomorrow (2015),Animation|Comedy,4171032,303867
Zoolander 2 (2016),Comedy,1608290,329833
How to Be Single (2016),Comedy|Romance,1292566,259694
Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,3028018,201223
Devil Dog: The Hound of Hell (1978),Horror,77429,26702
He Never Died (2015),Comedy|Drama|Horror,2386404,279690
Parasyte: Part 1 (2014),Horror|Sci-Fi,3345472,282069
Parasyte: Part 2 (2015),Horror|Sci-Fi,3345474,282070
A Cosmic Christmas (1977),(no genres listed),182015,125464
Nocturnal Animals,Drama|Thriller,4550098,340666
Lumberjack Man (2015),Comedy|Horror,3201722,356486
Daddy's Home (2015),Comedy,1528854,274167
Sisters (2015),Children|Comedy,1850457,266294
'Tis the Season for Love (2015),Romance,5056034,362886
Kung Fu Panda 3 (2016),Action|Adventure|Animation,2267968,140300
Spellbound (2011),Comedy|Romance,2132405,92499
Unicorn City (2012),Comedy|Romance,1734589,102051
Standoff (2016),Thriller,3703908,344041
Swelter (2014),Action|Drama|Thriller,2112277,256687
Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,1374989,58431
Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,2504640,302026
The Devil's Candy (2015),Horror,4935372,354216
Close Range (2015),Action|Crime,3511596,325173
Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,3845232,370646
The Love Bug (1997),Adventure|Children|Comedy|Fantasy,119571,32643
Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,4701546,371759
Moonwalkers (2015),Comedy,2718440,272548
Tomorrow (2015),Documentary,4449576,371492
Anacleto: Agente secreto (2015),Action|Comedy,3510480,284514
Wiener-Dog (2016),Comedy,4144190,326094
Ride Along 2 (2016),Action|Comedy,2869728,323675
Maggie's Plan (2015),Comedy,3471098,312669
Eddie the Eagle (2016),Comedy,1083452,319888
The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,101893,222619
Exposed (2016),Drama,4019560,331962
Stonewall (2015),Drama,3018070,273899
Frankenstein (2015),Horror|Thriller,4086032,337029
Welcome to Happiness (2015),Comedy|Drama|Fantasy,3564794,340255
Risen (2016),Children|Drama,3231054,335778
The Survivalist (2015),Drama|Sci-Fi|Thriller,2580382,329004
Dirty Grandpa (2016),Comedy,1860213,291870
Reptilicus (1961),Horror|Sci-Fi,56405,21266
Requiem for the American Dream (2015),Documentary,3270538,333377
Death Note Rewrite: Genshisuru Kami (2007),Mystery,3355694,333040
Three from Prostokvashino (1978),Animation,189160,77294
The Finest Hours (2016),Drama|Thriller,2025690,300673
Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,856797,18874
Grease Live (2016),(no genres listed),4366830,348089
Gods of Egypt (2016),Adventure|Fantasy,2404233,205584
Embrace of the Serpent (2016),Adventure|Drama,4285496,336808
Race (2016),Drama,3499096,323677
10 Cloverfield Lane (2016),Thriller,1179933,333371
London Has Fallen (2016),Action|Crime|Thriller,3300542,267860
Zootopia (2016),Action|Adventure|Animation|Children|Comedy,2948356,269149
Whiskey Tango Foxtrot (2016),Comedy|War,3553442,279641
Desierto (2016),Drama,3147312,258363
The Brothers Grimsby (2016),Comedy,3381008,267193
Dad's Army (1971),Comedy,66963,20051
Michael Jackson's Thriller (1983),Horror,88263,92060
The Wait (2015),Drama,3715122,330348
War and Peace (2016),Drama|Romance,3910804,378779
Southbound (2016),Horror,4935334,354251
Ip Man 3 (2015),Action,2888046,365222
Santa's Little Helper (2015),Children,4592572,353609
Who Killed Chea Vichea? (2010),Documentary,1276121,148184
Hunt for the Wilderpeople (2016),Adventure|Comedy,4698684,371645
Rabbits (2002),Comedy|Drama|Fantasy,347840,44351
Genius Party (2007),Animation,962762,40123
Long Live Ghosts! (1977),Children|Comedy|Fantasy,75703,46632
Tears for Sale (2008),Comedy|Drama|Fantasy,380249,16403
Dad's Army (2016),Comedy,4104054,332721
The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,2400291,334495
Merci Patron ! (2016),Comedy|Documentary,5326448,383809
The Neon Demon (2016),Drama|Horror|Mystery,1974419,301365
Fraktus (2012),Comedy,1971571,140554
Eye in the Sky (2016),Drama|Thriller|War,2057392,333352
Camino (2016),Action|Adventure|Thriller,4991652,359025
Mr. Right (2016),Action|Comedy|Romance,2091935,333385
Noin 7 veljestä (1968),(no genres listed),134854,55495
Florence Foster Jenkins (2016),Comedy|Drama,4136084,315664
My Big Fat Greek Wedding 2 (2016),Comedy,3760922,302688
Neon Bull (2015),Adventure,4899406,314029
Get a Job (2016),Comedy,1468846,186759
Keanu (2016),Comedy,4139124,342521
Me Him Her (2015),Comedy,2507238,254952
Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,5480340,387893
Everybody Wants Some (2016),Comedy,2937696,295699
Sing Street (2016),Drama,3544112,369557
Zoom (2015),Animation|Comedy|Drama,3763866,351065
Paterson,(no genres listed),5247022,370755
The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,2381991,290595
Neighbors 2: Sorority Rising (2016),Comedy,4438848,325133
Project X (1968),Mystery|Sci-Fi,63465,29398
The Trust (2016),Crime|Thriller,3733774,301608
Hush (2016),Thriller,5022702,376570
Jimmy Carr: Telling Jokes (2009),Comedy,1585985,24784
Jimmy Carr: Making People Laugh (2010),Comedy,1794821,49381
Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,108317,1659
00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,109000,1652
The Man Who Knew Infinity (2016),Drama,787524,353326
Despite the Falling Snow (2016),Drama|Romance|Thriller,2474932,366901
Wizards of the Lost Kingdom II (1989),Action|Fantasy,90334,7237
Money Monster (2016),Drama|Thriller,2241351,303858
Barbershop: The Next Cut (2016),Comedy,3628584,326423
Finding Dory (2016),Adventure|Animation|Comedy,2277860,127380
The Boss (2016),Comedy,2702724,323676
The Angry Birds Movie (2016),Animation|Comedy,1985949,153518
Bakuman (2015),Comedy|Drama,3715854,327536
I Am Wrath (2016),Action|Crime|Drama|Thriller,3212232,332411
Precious Cargo (2016),Action|Crime,4651410,384737
Snowden (2016),Drama|Thriller,3774114,302401
Tenchi Muyô! In Love (1996),Animation|Comedy,117876,34935
Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi,2865120,234004
Kicking Off (2016),Comedy,3703750,386891
SORI: Voice from the Heart (2016),Drama|Sci-Fi,4788944,380254
Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy,2374144,245917
The Nice Guys (2016),Crime|Mystery|Thriller,3799694,290250
Kindergarten Cop 2 (2016),Action|Comedy,4763168,383121
Buck Rogers in the 25th Century (1979),Sci-Fi,77278,3786
World of Glory (1991),Comedy,102083,44238
The Crew (2016),Action,5653294,380111
The Shallows (2016),Drama|Thriller,4052882,332567
Gen-X Cops (1999),Action|Comedy|Thriller,206334,13099
The Handmaiden (2016),Drama|Romance|Thriller,4016934,290098
Alice Through the Looking Glass (2016),Adventure|Children|Fantasy,2567026,241259
The BFG (2016),Children|Fantasy,3691740,267935
My Scientology Movie (2016),Documentary,5111874,359871
Sausage Party (2016),Animation|Comedy,1700841,223702
Karate Bullfighter (1975),Action|Drama,165348,13125
All Yours (2016),Comedy|Drama|Romance,5368354,387398
Kill Command (2016),Action|Horror|Sci-Fi,2667380,384798
Captain Fantastic (2016),Drama,3553976,334533
Toni Erdmann (2016),Drama,4048272,374475
The Wailing (2016),Mystery|Thriller,5215952,293670
Comedy of the Strict Regime (1993),Comedy,106591,83501
The Meddler (2016),Comedy|Drama,4501454,337154
Now You See Me 2 (2016),Action|Comedy|Thriller,3110958,291805
Ali Wong: Baby Cobra (2016),(no genres listed),5066574,396292
Café Society (2016),Comedy|Drama|Romance,4513674,339397
Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi,185481,37433
Swiss Army Man (2016),Comedy|Drama|Romance,4034354,347031
The Do-Over (2016),Comedy,4769836,389053
Death Smiles on a Murderer (1973),Horror,68972,5434
Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy,3949660,308531
The Fundamentals of Caring (2016),Drama,2452386,318121
Popstar: Never Stop Never Stopping (2016),Comedy,3960412,341012
A Midsummer Night's Dream (2016),(no genres listed),5051278,398854
The Bremen Town Musicians (1969),Animation|Drama|Fantasy,211281,33108
Planet Earth (2006),Documentary,795176,192040
Bo Burnham: Make Happy (2016),Comedy,5192124,400608
The Conjuring 2 (2016),Horror,3065204,259693
Pelé: Birth of a Legend (2016),Drama,995868,245913
Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,1289401,43074
Central Intelligence (2016),Action|Comedy,1489889,302699
O.J.: Made in America (2016),Documentary,5275892,377462
Bloodmoon (1997),Action|Thriller,118745,30948
Genius (2016),Drama,1703957,267192
The Wooden Horse (1950),Drama|War,43147,68309
Jason Bourne (2016),Action,4196776,324668
The Maid's Room (2014),Thriller,2263814,278348
Sympathy for the Underdog (1971),Action|Crime|Drama,66806,90351
The Legend of Tarzan (2016),Action|Adventure,918940,258489
The Purge: Election Year (2016),Action|Horror|Sci-Fi,4094724,316727
Mike & Dave Need Wedding Dates (2016),Comedy,2823054,316023
Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy,3416828,278154
Lights Out (2016),Horror,4786282,345911
Pete's Dragon (2016),Adventure|Children|Fantasy,2788732,294272
Indignation (2016),Drama,4193394,340611
Goat (2016),Drama,4437216,337874
Marauders (2016),Action,3963816,359412
Piper (2016),Animation,5613056,399106
The Adderall Diaries (2015),Action|Drama|Thriller,1735907,274504
Hazard (2005),Action|Drama|Thriller,798722,70193
The Red Turtle (2016),Animation,3666024,337703
Satanic (2016),Horror,4796122,400411
Nerve (2016),Drama|Thriller,3531824,328387
Hellevator (2004),Horror|Sci-Fi,422370,49037
Sully (2016),Drama,3263904,363676
The Forbidden Dance (1990),(no genres listed),99595,118430
Jim Jefferies: Freedumb (2016),Comedy,5849950,404022
The Grandmother (1970),Action|Drama,65794,44510
Webmaster (1998),Sci-Fi,136535,16909
The Infiltrator (2016),Crime|Drama,1355631,325789
War Dogs (2016),Comedy,2005151,308266
Vigilante Diaries (2016),Action,3903852,403232
Batman: The Killing Joke (2016),Action|Animation|Crime|Drama,4853102,382322
Bad Moms (2016),Comedy,4651520,376659
Hell or High Water (2016),Crime|Drama,2582782,338766
Kingsglaive: Final Fantasy XV (2016),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,5595168,390734
Don't Breathe (2016),Thriller,4160708,300669
